date,lastUpdateTime,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,name
2020-05-06,,28,0.0,0,0,0.0,,0.0,264,0,26,10,0,0,刚果（布）
2020-05-07,,10,0.0,7,0,0.0,,0.0,274,0,33,10,0,0,刚果（布）
2020-05-11,,59,0.0,20,1,0.0,,0.0,333,0,53,11,0,0,刚果（布）
2020-05-12,,0,,0,0,,,0.0,333,0,53,11,0,0,刚果（布）
2020-05-13,,0,,0,0,,,0.0,333,0,53,11,0,0,刚果（布）
2020-05-14,,58,0.0,34,4,0.0,,0.0,391,0,87,15,0,0,刚果（布）
2020-05-17,,21,0.0,23,0,0.0,,0.0,412,0,110,15,0,0,刚果（布）
2020-05-18,,0,,0,0,,,0.0,412,0,110,15,0,0,刚果（布）
2020-05-19,,0,,0,0,,,0.0,412,0,110,15,0,0,刚果（布）
2020-05-20,,8,0.0,22,0,0.0,,0.0,420,0,132,15,0,0,刚果（布）
2020-05-21,,49,0.0,5,1,0.0,,0.0,469,0,137,16,0,0,刚果（布）
2020-05-22,,0,,0,0,,,0.0,469,0,137,16,0,0,刚果（布）
2020-05-23,,18,0.0,10,0,0.0,,0.0,487,0,147,16,0,0,刚果（布）
2020-05-24,,0,,0,0,,,0.0,487,0,147,16,0,0,刚果（布）
2020-05-25,,0,,0,0,,,0.0,487,0,147,16,0,0,刚果（布）
2020-05-26,,0,,0,0,,,0.0,487,0,147,16,0,0,刚果（布）
2020-05-27,,84,0.0,14,3,0.0,,0.0,571,0,161,19,0,0,刚果（布）
2020-05-28,,0,,0,0,,,0.0,571,0,161,19,0,0,刚果（布）
2020-05-29,,0,,0,0,,,0.0,571,0,161,19,0,0,刚果（布）
2020-05-30,,0,,0,0,,,0.0,571,0,161,19,0,0,刚果（布）
2020-05-31,,40,0.0,18,1,0.0,,0.0,611,0,179,20,0,0,刚果（布）
2020-03-20,,1,0.0,0,0,0.0,,,1,0,0,0,0,0,津巴布韦
2020-03-21,,1,0.0,0,0,0.0,,0.0,2,0,0,0,0,0,津巴布韦
2020-03-22,,0,,0,0,,,0.0,2,0,0,0,0,0,津巴布韦
2020-03-23,,0,0.0,0,1,0.0,,0.0,2,0,0,1,0,0,津巴布韦
2020-03-24,,1,0.0,0,0,0.0,,0.0,3,0,0,1,0,0,津巴布韦
2020-03-26,,2,0.0,0,0,0.0,,0.0,5,0,0,1,0,0,津巴布韦
2020-03-27,,2,0.0,0,0,0.0,,0.0,7,0,0,1,0,0,津巴布韦
2020-03-30,,1,0.0,0,0,0.0,,0.0,8,0,0,1,0,0,津巴布韦
2020-04-02,,1,0.0,0,0,0.0,,0.0,9,0,0,1,0,0,津巴布韦
2020-04-06,,1,0.0,0,0,0.0,,0.0,10,0,0,1,0,0,津巴布韦
2020-04-07,,1,0.0,0,1,0.0,,0.0,11,0,0,2,0,0,津巴布韦
2020-04-08,,0,0.0,0,1,0.0,,0.0,11,0,0,3,0,0,津巴布韦
2020-04-10,,2,0.0,0,0,0.0,,0.0,13,0,0,3,0,0,津巴布韦
2020-04-11,,1,0.0,0,0,0.0,,0.0,14,0,0,3,0,0,津巴布韦
2020-04-13,,3,0.0,0,0,0.0,,0.0,17,0,0,3,0,0,津巴布韦
2020-04-14,,1,0.0,1,0,0.0,,0.0,18,0,1,3,0,0,津巴布韦
2020-04-15,,5,0.0,0,0,0.0,,0.0,23,0,1,3,0,0,津巴布韦
2020-04-16,,1,0.0,1,0,0.0,,0.0,24,0,2,3,0,0,津巴布韦
2020-04-18,,1,0.0,0,0,0.0,,0.0,25,0,2,3,0,0,津巴布韦
2020-04-21,,3,0.0,0,0,0.0,,0.0,28,0,2,3,0,0,津巴布韦
2020-04-22,,0,0.0,0,1,0.0,,0.0,28,0,2,4,0,0,津巴布韦
2020-04-23,,1,0.0,0,0,0.0,,0.0,29,0,2,4,0,0,津巴布韦
2020-04-25,,2,0.0,0,0,0.0,,0.0,31,0,2,4,0,0,津巴布韦
2020-04-28,,1,0.0,3,0,0.0,,0.0,32,0,5,4,0,0,津巴布韦
2020-04-29,,0,,0,0,,,0.0,32,0,5,4,0,0,津巴布韦
2020-04-30,,8,0.0,0,0,0.0,,0.0,40,0,5,4,0,0,津巴布韦
2020-05-01,,-6,0.0,0,0,0.0,,0.0,34,0,5,4,0,0,津巴布韦
2020-05-06,,0,,0,0,,,0.0,34,0,5,4,0,0,津巴布韦
2020-05-07,,0,,0,0,,,0.0,34,0,5,4,0,0,津巴布韦
2020-05-08,,1,0.0,4,0,0.0,,0.0,35,0,9,4,0,0,津巴布韦
2020-05-09,,1,0.0,0,0,0.0,,0.0,36,0,9,4,0,0,津巴布韦
2020-05-11,,0,,0,0,,,0.0,36,0,9,4,0,0,津巴布韦
2020-05-12,,0,,0,0,,,0.0,36,0,9,4,0,0,津巴布韦
2020-05-13,,1,0.0,3,0,0.0,,0.0,37,0,12,4,0,0,津巴布韦
2020-05-14,,0,0.0,1,0,0.0,,0.0,37,0,13,4,0,0,津巴布韦
2020-05-15,,5,0.0,0,0,0.0,,0.0,42,0,13,4,0,0,津巴布韦
2020-05-17,,2,0.0,4,0,0.0,,0.0,44,0,17,4,0,0,津巴布韦
2020-05-18,,0,,0,0,,,0.0,44,0,17,4,0,0,津巴布韦
2020-05-19,,2,0.0,1,0,0.0,,0.0,46,0,18,4,0,0,津巴布韦
2020-05-20,,2,0.0,0,0,0.0,,0.0,48,0,18,4,0,0,津巴布韦
2020-05-21,,3,0.0,0,0,0.0,,0.0,51,0,18,4,0,0,津巴布韦
2020-05-22,,0,,0,0,,,0.0,51,0,18,4,0,0,津巴布韦
2020-05-23,,5,0.0,0,0,0.0,,0.0,56,0,18,4,0,0,津巴布韦
2020-05-24,,0,0.0,7,0,0.0,,0.0,56,0,25,4,0,0,津巴布韦
2020-05-25,,0,,0,0,,,0.0,56,0,25,4,0,0,津巴布韦
2020-05-26,,0,,0,0,,,0.0,56,0,25,4,0,0,津巴布韦
2020-05-27,,76,0.0,0,0,0.0,,0.0,132,0,25,4,0,0,津巴布韦
2020-05-28,,17,0.0,3,0,0.0,,0.0,149,0,28,4,0,0,津巴布韦
2020-05-30,,25,0.0,1,0,0.0,,0.0,174,0,29,4,0,0,津巴布韦
2020-05-31,,4,0.0,0,0,0.0,,0.0,178,0,29,4,0,0,津巴布韦
2020-02-27,,1,0.0,0,0,,,,1,0,0,0,0,0,丹麦
2020-02-28,,1,0.0,0,0,,,0.0,2,0,0,0,0,0,丹麦
2020-02-29,,1,0.0,0,0,,,0.0,3,0,0,0,0,0,丹麦
2020-03-02,,1,0.0,0,0,,,0.0,4,0,0,0,0,0,丹麦
2020-03-03,,6,0.0,0,0,0.0,,0.0,10,0,0,0,0,0,丹麦
2020-03-04,,5,0.0,0,0,0.0,,0.0,15,0,0,0,0,0,丹麦
2020-03-05,,5,0.0,0,0,0.0,,0.0,20,0,0,0,0,0,丹麦
2020-03-06,,3,0.0,0,0,0.0,,0.0,23,0,0,0,0,0,丹麦
2020-03-07,,4,0.0,0,0,0.0,,0.0,27,0,0,0,0,0,丹麦
2020-03-08,,8,0.0,0,0,0.0,,0.0,35,0,0,0,0,0,丹麦
2020-03-09,,24,0.0,0,0,0.0,,0.0,59,0,0,0,0,0,丹麦
2020-03-10,,203,0.0,0,0,0.0,,0.0,262,0,0,0,0,0,丹麦
2020-03-11,,352,0.0,0,0,0.0,,0.0,614,0,0,0,0,0,丹麦
2020-03-12,,60,0.0,0,0,0.0,,0.0,674,0,0,0,0,0,丹麦
2020-03-13,,127,0.0,0,0,0.0,,0.0,801,0,0,0,0,0,丹麦
2020-03-14,,26,0.0,0,0,0.0,,0.0,827,0,0,0,0,0,丹麦
2020-03-15,,37,0.0,0,3,0.0,,0.0,864,0,0,3,0,0,丹麦
2020-03-16,,50,0.0,0,1,0.0,,0.0,914,0,0,4,0,0,丹麦
2020-03-17,,63,0.0,0,0,0.0,,0.0,977,0,0,4,0,0,丹麦
2020-03-18,,80,0.0,0,0,0.0,,0.0,1057,0,0,4,0,0,丹麦
2020-03-19,,94,0.0,0,2,0.0,,0.0,1151,0,0,6,0,0,丹麦
2020-03-20,,104,0.0,0,3,0.0,,0.0,1255,0,0,9,0,0,丹麦
2020-03-21,,71,0.0,0,4,0.0,,0.0,1326,0,0,13,0,0,丹麦
2020-03-22,,69,0.0,0,0,0.0,,0.0,1395,0,0,13,0,0,丹麦
2020-03-23,,65,0.0,0,11,0.0,,0.0,1460,0,0,24,0,0,丹麦
2020-03-24,,131,0.0,0,8,0.0,,0.0,1591,0,0,32,0,0,丹麦
2020-03-25,,133,0.0,0,2,0.0,,0.0,1724,0,0,34,0,0,丹麦
2020-03-26,,153,0.0,50,7,0.0,,0.0,1877,0,50,41,0,0,丹麦
2020-03-27,,169,0.0,0,11,0.0,,0.0,2046,0,50,52,0,0,丹麦
2020-03-28,,320,0.0,7,0,0.0,,0.0,2366,0,57,52,0,0,丹麦
2020-03-29,,198,0.0,16,20,0.0,,0.0,2564,0,73,72,0,0,丹麦
2020-03-30,,191,0.0,0,5,0.0,,0.0,2755,0,73,77,0,0,丹麦
2020-03-31,,105,0.0,4,13,0.0,,0.0,2860,0,77,90,0,0,丹麦
2020-04-01,,247,0.0,817,14,0.0,,0.0,3107,0,894,104,0,0,丹麦
2020-04-02,,279,0.0,393,19,0.0,,0.0,3386,0,1287,123,0,0,丹麦
2020-04-03,,371,0.0,0,16,0.0,,0.0,3757,0,1287,139,0,0,丹麦
2020-04-04,,320,0.0,92,22,0.0,,0.0,4077,0,1379,161,0,0,丹麦
2020-04-05,,292,0.0,50,18,0.0,,0.0,4369,0,1429,179,0,0,丹麦
2020-04-06,,472,0.0,59,8,0.0,,0.0,4841,0,1488,187,0,0,丹麦
2020-04-07,,230,0.0,136,16,0.0,,0.0,5071,0,1624,203,0,0,丹麦
2020-04-08,,331,0.0,139,15,0.0,,0.0,5402,0,1763,218,0,0,丹麦
2020-04-09,,428,0.0,120,19,0.0,,0.0,5830,0,1883,237,0,0,丹麦
2020-04-10,,0,0.0,0,10,0.0,,0.0,5830,0,1883,247,0,0,丹麦
2020-04-11,,184,0.0,46,0,0.0,,0.0,6014,0,1929,247,0,0,丹麦
2020-04-12,,160,0.0,0,26,0.0,,0.0,6174,0,1929,273,0,0,丹麦
2020-04-13,,144,0.0,306,12,0.0,,0.0,6318,0,2235,285,0,0,丹麦
2020-04-14,,193,0.0,280,14,0.0,,0.0,6511,0,2515,299,0,0,丹麦
2020-04-15,,170,0.0,233,10,0.0,,0.0,6681,0,2748,309,0,0,丹麦
2020-04-16,,198,0.0,275,12,0.0,,0.0,6879,0,3023,321,0,0,丹麦
2020-04-17,,194,0.0,0,15,0.0,,0.0,7073,0,3023,336,0,0,丹麦
2020-04-18,,169,0.0,1008,10,0.0,,0.0,7242,0,4031,346,0,0,丹麦
2020-04-19,,142,0.0,297,9,0.0,,0.0,7384,0,4328,355,0,0,丹麦
2020-04-20,,131,0.0,0,9,0.0,,0.0,7515,0,4328,364,0,0,丹麦
2020-04-21,,180,0.0,0,6,0.0,,0.0,7695,0,4328,370,0,0,丹麦
2020-04-22,,217,0.0,0,14,0.0,,0.0,7912,0,4328,384,0,0,丹麦
2020-04-23,,161,0.0,0,10,0.0,,0.0,8073,0,4328,394,0,0,丹麦
2020-04-24,,137,0.0,1056,9,0.0,,0.0,8210,0,5384,403,0,0,丹麦
2020-04-25,,235,0.0,285,15,0.0,,0.0,8445,0,5669,418,0,0,丹麦
2020-04-26,,130,0.0,136,4,0.0,,0.0,8575,0,5805,422,0,0,丹麦
2020-04-27,,123,0.0,0,5,0.0,,0.0,8698,0,5805,427,0,0,丹麦
2020-04-28,,153,0.0,0,7,0.0,,0.0,8851,0,5805,434,0,0,丹麦
2020-04-30,,307,0.0,741,18,0.0,,0.0,9158,0,6546,452,0,0,丹麦
2020-05-01,,153,0.0,378,8,0.0,,0.0,9311,0,6924,460,0,0,丹麦
2020-05-02,,96,0.0,160,15,0.0,,0.0,9407,0,7084,475,0,0,丹麦
2020-05-03,,116,0.0,0,9,0.0,,0.0,9523,0,7084,484,0,0,丹麦
2020-05-04,,147,0.0,0,9,0.0,,0.0,9670,0,7084,493,0,0,丹麦
2020-05-05,,151,0.0,212,10,0.0,,0.0,9821,0,7296,503,0,0,丹麦
2020-05-06,,117,0.0,0,3,0.0,,0.0,9938,0,7296,506,0,0,丹麦
2020-05-07,,145,0.0,0,8,0.0,,0.0,10083,0,7296,514,0,0,丹麦
2020-05-08,,135,0.0,0,8,0.0,,0.0,10218,0,7296,522,0,0,丹麦
2020-05-09,,101,0.0,0,4,0.0,,0.0,10319,0,7296,526,0,0,丹麦
2020-05-10,,110,0.0,921,3,0.0,,0.0,10429,0,8217,529,0,0,丹麦
2020-05-11,,84,0.0,0,0,0.0,,0.0,10513,0,8217,529,0,0,丹麦
2020-05-12,,154,0.0,363,0,0.0,,0.0,10667,0,8580,529,0,0,丹麦
2020-05-13,,0,0.0,0,4,0.0,,0.0,10667,0,8580,533,0,0,丹麦
2020-05-14,,46,0.0,83,4,0.0,,0.0,10713,0,8663,537,0,0,丹麦
2020-05-15,,78,0.0,0,0,0.0,,0.0,10791,0,8663,537,0,0,丹麦
2020-05-16,,67,0.0,444,6,0.0,,0.0,10858,0,9107,543,0,0,丹麦
2020-05-17,,69,0.0,120,4,0.0,,0.0,10927,0,9227,547,0,0,丹麦
2020-05-18,,41,0.0,0,1,0.0,,0.0,10968,0,9227,548,0,0,丹麦
2020-05-19,,76,0.0,189,3,0.0,,0.0,11044,0,9416,551,0,0,丹麦
2020-05-20,,73,0.0,120,3,0.0,,0.0,11117,0,9536,554,0,0,丹麦
2020-05-21,,28,0.0,198,7,0.0,,0.0,11145,0,9734,561,0,0,丹麦
2020-05-22,,85,0.0,0,0,0.0,,0.0,11230,0,9734,561,0,0,丹麦
2020-05-23,,59,0.0,102,0,0.0,,0.0,11289,0,9836,561,0,0,丹麦
2020-05-24,,71,0.0,64,1,0.0,,0.0,11360,0,9900,562,0,0,丹麦
2020-05-25,,27,0.0,64,1,0.0,,0.0,11387,0,9964,563,0,0,丹麦
2020-05-26,,41,0.0,0,0,0.0,,0.0,11428,0,9964,563,0,0,丹麦
2020-05-27,,52,0.0,142,2,0.0,,0.0,11480,0,10106,565,0,0,丹麦
2020-05-28,,32,0.0,74,3,0.0,,0.0,11512,0,10180,568,0,0,丹麦
2020-05-29,,81,0.0,60,0,0.0,,0.0,11593,0,10240,568,0,0,丹麦
2020-05-30,,40,0.0,87,3,0.0,,0.0,11633,0,10327,571,0,0,丹麦
2020-05-31,,36,0.0,0,3,0.0,,0.0,11669,0,10327,574,0,0,丹麦
2020-06-01,,0,0.0,35,0,0.0,,0.0,11669,0,10362,574,0,0,丹麦
2020-03-26,,19,0.0,0,0,0.0,,,19,0,0,0,0,0,阿鲁巴
2020-04-21,,78,0.0,51,2,0.0,,0.0,97,0,51,2,0,0,阿鲁巴
2020-04-22,,3,0.0,17,0,0.0,,0.0,100,0,68,2,0,0,阿鲁巴
2020-04-29,,0,,0,0,,,0.0,100,0,68,2,0,0,阿鲁巴
2020-05-06,,1,0.0,21,0,0.0,,0.0,101,0,89,2,0,0,阿鲁巴
2020-05-07,,0,0.0,0,1,0.0,,0.0,101,0,89,3,0,0,阿鲁巴
2020-05-08,,0,,0,0,,,0.0,101,0,89,3,0,0,阿鲁巴
2020-05-11,,0,,0,0,,,0.0,101,0,89,3,0,0,阿鲁巴
2020-05-12,,0,,0,0,,,0.0,101,0,89,3,0,0,阿鲁巴
2020-05-14,,0,0.0,4,0,0.0,,0.0,101,0,93,3,0,0,阿鲁巴
2020-05-17,,0,,0,0,,,0.0,101,0,93,3,0,0,阿鲁巴
2020-05-18,,0,,0,0,,,0.0,101,0,93,3,0,0,阿鲁巴
2020-05-19,,0,,0,0,,,0.0,101,0,93,3,0,0,阿鲁巴
2020-05-20,,0,0.0,2,0,0.0,,0.0,101,0,95,3,0,0,阿鲁巴
2020-05-21,,0,,0,0,,,0.0,101,0,95,3,0,0,阿鲁巴
2020-05-22,,0,,0,0,,,0.0,101,0,95,3,0,0,阿鲁巴
2020-05-24,,0,,0,0,,,0.0,101,0,95,3,0,0,阿鲁巴
2020-05-25,,0,,0,0,,,0.0,101,0,95,3,0,0,阿鲁巴
2020-05-26,,0,,0,0,,,0.0,101,0,95,3,0,0,阿鲁巴
2020-05-27,,0,0.0,2,0,0.0,,0.0,101,0,97,3,0,0,阿鲁巴
2020-05-28,,0,0.0,1,0,0.0,,0.0,101,0,98,3,0,0,阿鲁巴
2020-05-30,,0,,0,0,,,0.0,101,0,98,3,0,0,阿鲁巴
2020-05-31,,0,,0,0,,,0.0,101,0,98,3,0,0,阿鲁巴
2020-03-19,,1,0.0,0,0,0.0,,,1,0,0,0,0,0,斐济
2020-03-26,,4,0.0,0,0,0.0,,0.0,5,0,0,0,0,0,斐济
2020-04-04,,7,0.0,0,0,0.0,,0.0,12,0,0,0,0,0,斐济
2020-04-07,,3,0.0,0,0,0.0,,0.0,15,0,0,0,0,0,斐济
2020-04-10,,1,0.0,0,0,0.0,,0.0,16,0,0,0,0,0,斐济
2020-04-16,,1,0.0,0,0,0.0,,0.0,17,0,0,0,0,0,斐济
2020-04-21,,1,0.0,8,0,0.0,,0.0,18,0,8,0,0,0,斐济
2020-04-28,,0,0.0,4,0,0.0,,0.0,18,0,12,0,0,0,斐济
2020-04-29,,0,,0,0,,,0.0,18,0,12,0,0,0,斐济
2020-05-06,,0,0.0,2,0,0.0,,0.0,18,0,14,0,0,0,斐济
2020-05-07,,0,,0,0,,,0.0,18,0,14,0,0,0,斐济
2020-05-08,,0,,0,0,,,0.0,18,0,14,0,0,0,斐济
2020-05-11,,0,,0,0,,,0.0,18,0,14,0,0,0,斐济
2020-05-12,,0,,0,0,,,0.0,18,0,14,0,0,0,斐济
2020-05-13,,0,,0,0,,,0.0,18,0,14,0,0,0,斐济
2020-05-14,,0,,0,0,,,0.0,18,0,14,0,0,0,斐济
2020-05-17,,0,0.0,1,0,0.0,,0.0,18,0,15,0,0,0,斐济
2020-05-18,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-19,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-20,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-21,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-22,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-24,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-25,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-26,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-27,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-28,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-29,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-30,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-05-31,,0,,0,0,,,0.0,18,0,15,0,0,0,斐济
2020-03-23,,1,0.0,0,0,0.0,,,1,0,0,0,0,0,伯利兹
2020-03-26,,1,0.0,0,0,0.0,,0.0,2,0,0,0,0,0,伯利兹
2020-03-31,,1,0.0,0,0,0.0,,0.0,3,0,0,0,0,0,伯利兹
2020-04-04,,1,0.0,0,0,0.0,,0.0,4,0,0,0,0,0,伯利兹
2020-04-07,,3,0.0,0,1,0.0,,0.0,7,0,0,1,0,0,伯利兹
2020-04-09,,1,0.0,0,0,0.0,,0.0,8,0,0,1,0,0,伯利兹
2020-04-10,,1,0.0,0,0,0.0,,0.0,9,0,0,1,0,0,伯利兹
2020-04-11,,1,0.0,0,1,0.0,,0.0,10,0,0,2,0,0,伯利兹
2020-04-21,,8,0.0,2,0,0.0,,0.0,18,0,2,2,0,0,伯利兹
2020-04-28,,0,0.0,4,0,0.0,,0.0,18,0,6,2,0,0,伯利兹
2020-04-29,,0,0.0,3,0,0.0,,0.0,18,0,9,2,0,0,伯利兹
2020-05-06,,0,0.0,7,0,0.0,,0.0,18,0,16,2,0,0,伯利兹
2020-05-07,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-08,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-11,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-12,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-14,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-17,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-18,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-19,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-20,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-21,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-22,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-24,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-25,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-26,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-27,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-28,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-29,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-30,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-05-31,,0,,0,0,,,0.0,18,0,16,2,0,0,伯利兹
2020-03-23,,2,0.0,0,0,0.0,,,2,0,0,0,0,0,缅甸
2020-03-24,,1,0.0,0,0,0.0,,0.0,3,0,0,0,0,0,缅甸
2020-03-26,,2,0.0,0,0,0.0,,0.0,5,0,0,0,0,0,缅甸
2020-03-28,,3,0.0,0,0,0.0,,0.0,8,0,0,0,0,0,缅甸
2020-03-29,,2,0.0,0,0,0.0,,0.0,10,0,0,0,0,0,缅甸
2020-03-30,,4,0.0,0,0,0.0,,0.0,14,0,0,0,0,0,缅甸
2020-03-31,,1,0.0,0,1,0.0,,0.0,15,0,0,1,0,0,缅甸
2020-04-01,,1,0.0,0,0,0.0,,0.0,16,0,0,1,0,0,缅甸
2020-04-02,,4,0.0,0,0,0.0,,0.0,20,0,0,1,0,0,缅甸
2020-04-03,,0,,0,0,,,0.0,20,0,0,1,0,0,缅甸
2020-04-04,,1,0.0,1,0,0.0,,0.0,21,0,1,1,0,0,缅甸
2020-04-06,,1,0.0,0,0,0.0,,0.0,22,0,1,1,0,0,缅甸
2020-04-08,,0,0.0,1,2,0.0,,0.0,22,0,2,3,0,0,缅甸
2020-04-09,,5,0.0,1,0,0.0,,0.0,27,0,3,3,0,0,缅甸
2020-04-10,,1,0.0,0,0,0.0,,0.0,28,0,3,3,0,0,缅甸
2020-04-11,,3,0.0,0,0,0.0,,0.0,31,0,3,3,0,0,缅甸
2020-04-12,,8,0.0,-1,0,0.0,,0.0,39,0,2,3,0,0,缅甸
2020-04-13,,14,0.0,0,1,0.0,,0.0,53,0,2,4,0,0,缅甸
2020-04-14,,9,0.0,0,0,0.0,,0.0,62,0,2,4,0,0,缅甸
2020-04-15,,12,0.0,0,0,0.0,,0.0,74,0,2,4,0,0,缅甸
2020-04-16,,11,0.0,0,0,0.0,,0.0,85,0,2,4,0,0,缅甸
2020-04-17,,9,0.0,0,1,0.0,,0.0,94,0,2,5,0,0,缅甸
2020-04-18,,2,0.0,0,0,0.0,,0.0,96,0,2,5,0,0,缅甸
2020-04-19,,15,0.0,5,0,0.0,,0.0,111,0,7,5,0,0,缅甸
2020-04-20,,8,0.0,2,0,0.0,,0.0,119,0,9,5,0,0,缅甸
2020-04-21,,2,0.0,0,0,0.0,,0.0,121,0,9,5,0,0,缅甸
2020-04-22,,6,0.0,0,0,0.0,,0.0,127,0,9,5,0,0,缅甸
2020-04-23,,5,0.0,0,0,0.0,,0.0,132,0,9,5,0,0,缅甸
2020-04-24,,12,0.0,0,0,0.0,,0.0,144,0,9,5,0,0,缅甸
2020-04-25,,2,0.0,1,0,0.0,,0.0,146,0,10,5,0,0,缅甸
2020-04-28,,3,0.0,6,0,0.0,,0.0,149,0,16,5,0,0,缅甸
2020-04-29,,1,0.0,0,0,0.0,,0.0,150,0,16,5,0,0,缅甸
2020-05-01,,1,0.0,1,1,0.0,,0.0,151,0,17,6,0,0,缅甸
2020-05-05,,10,0.0,32,0,0.0,,0.0,161,0,49,6,0,0,缅甸
2020-05-06,,1,0.0,1,0,0.0,,0.0,162,0,50,6,0,0,缅甸
2020-05-07,,14,0.0,12,0,0.0,,0.0,176,0,62,6,0,0,缅甸
2020-05-08,,1,0.0,5,0,0.0,,0.0,177,0,67,6,0,0,缅甸
2020-05-11,,3,0.0,5,0,0.0,,0.0,180,0,72,6,0,0,缅甸
2020-05-12,,0,0.0,4,0,0.0,,0.0,180,0,76,6,0,0,缅甸
2020-05-13,,1,0.0,3,0,0.0,,0.0,181,0,79,6,0,0,缅甸
2020-05-14,,0,0.0,5,0,0.0,,0.0,181,0,84,6,0,0,缅甸
2020-05-15,,1,0.0,5,0,0.0,,0.0,182,0,89,6,0,0,缅甸
2020-05-17,,0,0.0,7,0,0.0,,0.0,182,0,96,6,0,0,缅甸
2020-05-18,,9,0.0,1,0,0.0,,0.0,191,0,97,6,0,0,缅甸
2020-05-19,,0,0.0,4,0,0.0,,0.0,191,0,101,6,0,0,缅甸
2020-05-20,,8,0.0,7,0,0.0,,0.0,199,0,108,6,0,0,缅甸
2020-05-21,,0,,0,0,,,0.0,199,0,108,6,0,0,缅甸
2020-05-22,,2,0.0,8,0,0.0,,0.0,201,0,116,6,0,0,缅甸
2020-05-23,,0,0.0,4,0,0.0,,0.0,201,0,120,6,0,0,缅甸
2020-05-24,,0,0.0,2,0,0.0,,0.0,201,0,122,6,0,0,缅甸
2020-05-25,,2,0.0,1,0,0.0,,0.0,203,0,123,6,0,0,缅甸
2020-05-26,,3,0.0,1,0,0.0,,0.0,206,0,124,6,0,0,缅甸
2020-05-27,,0,0.0,2,0,0.0,,0.0,206,0,126,6,0,0,缅甸
2020-05-29,,1,0.0,4,0,0.0,,0.0,207,0,130,6,0,0,缅甸
2020-05-30,,17,0.0,0,0,0.0,,0.0,224,0,130,6,0,0,缅甸
2020-05-31,,0,0.0,8,0,0.0,,0.0,224,0,138,6,0,0,缅甸
2020-06-01,,4,0.0,0,0,0.0,,0.0,228,0,138,6,0,0,缅甸
2020-03-09,,2,0.0,0,0,0.0,,,2,0,0,0,0,0,塞浦路斯
2020-03-11,,4,0.0,0,0,0.0,,0.0,6,0,0,0,0,0,塞浦路斯
2020-03-12,,4,0.0,0,0,0.0,,0.0,10,0,0,0,0,0,塞浦路斯
2020-03-13,,4,0.0,0,0,0.0,,0.0,14,0,0,0,0,0,塞浦路斯
2020-03-14,,7,0.0,0,0,0.0,,0.0,21,0,0,0,0,0,塞浦路斯
2020-03-15,,11,0.0,0,0,0.0,,0.0,32,0,0,0,0,0,塞浦路斯
2020-03-18,,26,0.0,0,0,0.0,,0.0,58,0,0,0,0,0,塞浦路斯
2020-03-19,,9,0.0,0,0,0.0,,0.0,67,0,0,0,0,0,塞浦路斯
2020-03-20,,8,0.0,0,0,0.0,,0.0,75,0,0,0,0,0,塞浦路斯
2020-03-21,,9,0.0,0,0,0.0,,0.0,84,0,0,0,0,0,塞浦路斯
2020-03-22,,11,0.0,0,0,0.0,,0.0,95,0,0,0,0,0,塞浦路斯
2020-03-23,,21,0.0,0,0,0.0,,0.0,116,0,0,0,0,0,塞浦路斯
