date,lastUpdateTime,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,total_confirm,total_suspect,total_heal,total_dead,total_severe,name
2020-03-25,,0,,0,0,,,936,0,934,1,0,江西
2020-03-26,,0,,0,0,,,936,0,934,1,0,江西
2020-01-22,,2,,0,0,,,2,5,0,0,0,山东
2020-01-23,,7,,0,0,,,9,9,0,0,0,山东
2020-01-24,,12,,0,0,,,21,11,0,0,0,山东
2020-01-25,,18,,0,0,,,39,11,0,0,0,山东
2020-01-26,,22,,0,0,,,61,35,0,0,0,山东
2020-01-27,,26,,0,0,,,87,42,0,0,0,山东
2020-01-28,,34,,1,0,,,121,55,1,0,0,山东
2020-01-29,,24,,0,0,,,145,79,1,0,0,山东
2020-01-30,,33,,1,0,,,178,90,2,0,0,山东
2020-01-31,,24,,0,0,,,202,83,2,0,0,山东
2020-02-01,,23,,3,0,,,225,81,5,0,0,山东
2020-02-02,,21,,1,0,,,246,62,6,0,0,山东
2020-02-03,,24,,1,0,,,270,70,7,0,0,山东
2020-02-04,,28,,6,0,,,298,94,13,0,0,山东
2020-02-05,,45,0.0,5,0,,,343,0,18,0,0,山东
2020-02-06,,36,48.0,13,0,,,379,96,31,0,0,山东
2020-02-07,,28,0.0,7,0,,,407,96,38,0,0,山东
2020-02-08,,28,,12,1,,,435,0,50,1,0,山东
2020-02-09,,24,,13,0,,,459,0,63,1,0,山东
2020-02-10,,27,,8,0,,,486,0,71,1,0,山东
2020-02-11,,11,,9,0,,,497,0,80,1,0,山东
2020-02-12,,9,0.0,18,1,,,506,0,98,2,0,山东
2020-02-13,,13,,13,0,,,519,0,111,2,0,山东
2020-02-14,,11,,28,0,,,530,0,139,2,0,山东
2020-02-15,,7,,25,0,,,537,0,164,2,0,山东
2020-02-16,,4,,11,0,,,541,0,175,2,0,山东
2020-02-17,,2,,18,0,,,543,0,193,2,0,山东
2020-02-18,,1,,22,1,,,544,0,215,3,0,山东
2020-02-19,,2,,23,1,,,546,0,238,4,0,山东
2020-02-20,,202,,32,0,,,748,0,270,4,0,山东
2020-02-21,,2,,23,0,,,750,0,293,4,0,山东
2020-02-22,,4,,18,0,,,754,0,311,4,0,山东
2020-02-23,,1,,16,0,,,755,0,327,4,0,山东
2020-02-24,,0,,16,2,,,755,0,343,6,0,山东
2020-02-25,,1,,14,0,,,756,0,357,6,0,山东
2020-02-26,,0,,24,0,,,756,0,381,6,0,山东
2020-02-27,,0,,9,0,,,756,0,390,6,0,山东
2020-02-28,,0,,21,0,,,756,0,411,6,0,山东
2020-02-29,,0,,20,0,,,756,0,431,6,0,山东
2020-03-01,,2,,24,0,,,758,0,455,6,0,山东
2020-03-02,,0,,42,0,,,758,0,497,6,0,山东
2020-03-03,,0,,14,0,,,758,0,511,6,0,山东
2020-03-04,,0,,65,0,,,758,0,576,6,0,山东
2020-03-05,,0,,26,0,,,758,0,602,6,0,山东
2020-03-06,,0,,23,0,,,758,0,625,6,0,山东
2020-03-07,,0,,12,0,,,758,0,637,6,0,山东
2020-03-08,,0,,10,0,,,758,0,647,6,0,山东
2020-03-09,,0,,56,0,,,758,0,703,6,0,山东
2020-03-10,,1,,18,0,,,759,0,721,6,0,山东
2020-03-11,,1,,12,0,,,760,0,733,6,0,山东
2020-03-12,,0,,6,1,,,760,0,739,7,0,山东
2020-03-13,,0,,1,0,,,760,0,740,7,0,山东
2020-03-14,,0,,1,0,,,760,0,741,7,0,山东
2020-03-15,,0,,2,0,,,760,0,743,7,0,山东
2020-03-16,,1,,3,0,,,761,0,746,7,0,山东
2020-03-17,,0,,0,0,,,761,0,746,7,0,山东
2020-03-18,,0,,1,0,,,761,0,747,7,0,山东
2020-03-19,,1,,1,0,,,762,0,748,7,0,山东
2020-03-20,,2,,1,0,,,764,0,749,7,0,山东
2020-03-21,,1,,1,0,,,765,0,750,7,0,山东
2020-03-22,,2,,1,0,,,767,0,751,7,0,山东
2020-03-23,,1,,1,0,,,768,0,752,7,0,山东
2020-03-24,,1,,0,0,,,769,0,752,7,0,山东
2020-03-25,,0,,0,0,,,769,0,752,7,0,山东
2020-03-26,,2,,0,0,,,771,0,752,7,0,山东
2020-03-27,,1,,0,0,,,772,0,752,7,0,山东
2020-01-22,,1,,0,0,,,1,0,0,0,0,江苏
2020-01-23,,4,,0,0,,,5,0,0,0,0,江苏
2020-01-24,,9,,0,0,,,14,0,0,0,0,江苏
2020-01-25,,17,,1,0,,,31,0,1,0,0,江苏
2020-01-26,,16,,0,0,,,47,0,1,0,0,江苏
2020-01-27,,23,,0,0,,,70,0,1,0,0,江苏
2020-01-28,,29,,0,0,,,99,0,1,0,0,江苏
2020-01-29,,30,,0,0,,,129,0,1,0,0,江苏
2020-01-30,,39,,1,0,,,168,0,2,0,0,江苏
2020-01-31,,34,,3,0,,,202,42,5,0,0,江苏
2020-02-01,,34,,1,0,,,236,47,6,0,0,江苏
2020-02-02,,35,,1,0,,,271,44,7,0,0,江苏
2020-02-03,,37,,1,0,,,308,47,8,0,0,江苏
2020-02-04,,33,,5,0,,,341,43,13,0,0,江苏
2020-02-05,,32,0.0,13,0,,,373,0,26,0,0,江苏
2020-02-06,,35,34.0,12,0,,,408,59,38,0,0,江苏
2020-02-07,,31,0.0,5,0,,,439,59,43,0,0,江苏
2020-02-08,,29,,8,0,,,468,0,51,0,0,江苏
2020-02-09,,24,,21,0,,,492,0,72,0,0,江苏
2020-02-10,,23,,12,0,,,515,0,84,0,0,江苏
2020-02-11,,28,,10,0,,,543,0,94,0,0,江苏
2020-02-12,,27,,37,0,,,570,0,131,0,0,江苏
2020-02-13,,23,,6,0,,,593,0,137,0,0,江苏
2020-02-14,,11,,23,0,,,604,0,160,0,0,江苏
2020-02-15,,13,,30,0,,,617,0,190,0,0,江苏
2020-02-16,,9,,36,0,,,626,0,226,0,0,江苏
2020-02-17,,3,,37,0,,,629,0,263,0,0,江苏
2020-02-18,,2,,33,0,,,631,0,296,0,0,江苏
2020-02-19,,0,,29,0,,,631,0,325,0,0,江苏
2020-02-20,,0,,27,0,,,631,0,352,0,0,江苏
2020-02-21,,0,,35,0,,,631,0,387,0,0,江苏
2020-02-22,,0,,24,0,,,631,0,411,0,0,江苏
2020-02-23,,0,,16,0,,,631,0,427,0,0,江苏
2020-02-24,,0,,31,0,,,631,0,458,0,0,江苏
2020-02-25,,0,,5,0,,,631,0,463,0,0,江苏
2020-02-26,,0,,31,0,,,631,0,494,0,0,江苏
2020-02-27,,0,,12,0,,,631,0,506,0,0,江苏
2020-02-28,,0,,13,0,,,631,0,519,0,0,江苏
2020-02-29,,0,,10,0,,,631,0,529,0,0,江苏
2020-03-01,,0,,7,0,,,631,0,536,0,0,江苏
2020-03-02,,0,,19,0,,,631,0,555,0,0,江苏
2020-03-03,,0,,10,0,,,631,0,565,0,0,江苏
2020-03-04,,0,,15,0,,,631,0,580,0,0,江苏
2020-03-05,,0,,8,0,,,631,0,588,0,0,江苏
2020-03-06,,0,,13,0,,,631,0,601,0,0,江苏
2020-03-07,,0,,9,0,,,631,0,610,0,0,江苏
2020-03-08,,0,,8,0,,,631,0,618,0,0,江苏
2020-03-09,,0,,4,0,,,631,0,622,0,0,江苏
2020-03-10,,0,,5,0,,,631,0,627,0,0,江苏
2020-03-11,,0,,1,0,,,631,0,628,0,0,江苏
2020-03-12,,0,,2,0,,,631,0,630,0,0,江苏
2020-03-13,,0,,0,0,,,631,0,630,0,0,江苏
2020-03-14,,0,,1,0,,,631,0,631,0,0,江苏
2020-03-15,,0,,0,0,,,631,0,631,0,0,江苏
2020-03-16,,0,,0,0,,,631,0,631,0,0,江苏
2020-03-17,,0,,0,0,,,631,0,631,0,0,江苏
2020-03-18,,0,,0,0,,,631,0,631,0,0,江苏
2020-03-19,,0,,0,0,,,631,0,631,0,0,江苏
2020-03-20,,0,,0,0,,,631,0,631,0,0,江苏
2020-03-21,,2,,0,0,,,633,0,631,0,0,江苏
2020-03-22,,0,,0,0,,,633,0,631,0,0,江苏
2020-03-23,,3,,0,0,,,636,0,631,0,0,江苏
2020-03-24,,2,,0,0,,,638,0,631,0,0,江苏
2020-03-25,,2,,0,0,,,640,0,631,0,0,江苏
2020-03-26,,1,,0,0,,,641,0,631,0,0,江苏
2020-01-21,,5,,0,0,,,5,0,0,0,0,重庆
2020-01-22,,4,,0,0,,,9,13,0,0,0,重庆
2020-01-23,,18,,0,0,,,27,71,0,0,0,重庆
2020-01-24,,30,,0,0,,,57,86,0,0,0,重庆
2020-01-25,,18,,0,0,,,75,146,0,0,0,重庆
2020-01-26,,35,,0,0,,,110,188,0,0,0,重庆
2020-01-27,,22,,0,0,,,132,219,0,0,0,重庆
2020-01-28,,15,,0,0,,,147,246,0,0,0,重庆
2020-01-29,,18,,0,0,,,165,279,0,0,0,重庆
2020-01-30,,41,,1,0,,,206,378,1,0,0,重庆
2020-01-31,,32,,2,1,,,238,408,3,1,0,重庆
2020-02-01,,24,,0,0,,,262,425,3,1,0,重庆
2020-02-02,,38,,4,1,,,300,398,7,2,0,重庆
2020-02-03,,37,,2,0,,,337,387,9,2,0,重庆
2020-02-04,,29,,5,0,,,366,397,14,2,0,重庆
2020-02-05,,23,0.0,1,0,,,389,0,15,2,0,重庆
2020-02-06,,22,177.0,9,0,,,411,408,24,2,0,重庆
2020-02-07,,15,0.0,7,0,,,426,408,31,2,0,重庆
2020-02-08,,20,,8,0,,,446,0,39,2,0,重庆
2020-02-09,,22,,12,0,,,468,0,51,2,0,重庆
2020-02-10,,18,0.0,15,0,,,486,0,66,2,0,重庆
2020-02-11,,19,0.0,13,1,,,505,0,79,3,0,重庆
2020-02-12,,13,,23,0,,,518,0,102,3,0,重庆
2020-02-13,,11,0.0,26,1,,,529,0,128,4,0,重庆
2020-02-14,,8,,24,1,,,537,0,152,5,0,重庆
2020-02-15,,7,0.0,32,0,,,544,0,184,5,0,重庆
2020-02-16,,7,,23,0,,,551,0,207,5,0,重庆
2020-02-17,,2,,18,0,,,553,0,225,5,0,重庆
2020-02-18,,2,,29,0,,,555,0,254,5,0,重庆
2020-02-19,,5,,20,0,,,560,0,274,5,0,重庆
2020-02-20,,7,,25,1,,,567,0,299,6,0,重庆
2020-02-21,,5,,17,0,,,572,0,316,6,0,重庆
2020-02-22,,1,,12,0,,,573,0,328,6,0,重庆
2020-02-23,,2,,7,0,,,575,0,335,6,0,重庆
2020-02-24,,1,,14,0,,,576,0,349,6,0,重庆
2020-02-25,,0,0.0,23,0,,,576,0,372,6,0,重庆
2020-02-26,,0,,12,0,,,576,0,384,6,0,重庆
2020-02-27,,0,,17,0,,,576,0,401,6,0,重庆
2020-02-28,,0,0.0,21,0,,,576,0,422,6,0,重庆
2020-02-29,,0,,16,0,,,576,0,438,6,0,重庆
2020-03-01,,0,0.0,12,0,,,576,0,450,6,0,重庆
2020-03-02,,0,,19,0,,,576,0,469,6,0,重庆
2020-03-03,,0,,21,0,,,576,0,490,6,0,重庆
2020-03-04,,0,,12,0,,,576,0,502,6,0,重庆
2020-03-05,,0,,10,0,,,576,0,512,6,0,重庆
2020-03-06,,0,,8,0,,,576,0,520,6,0,重庆
2020-03-07,,0,,6,0,,,576,0,526,6,0,重庆
2020-03-08,,0,,1,0,,,576,0,527,6,0,重庆
2020-03-09,,0,,15,0,,,576,0,542,6,0,重庆
2020-03-10,,0,,5,0,,,576,0,547,6,0,重庆
2020-03-11,,0,,7,0,,,576,0,554,6,0,重庆
2020-03-12,,0,,10,0,,,576,0,564,6,0,重庆
2020-03-13,,0,,2,0,,,576,0,566,6,0,重庆
2020-03-14,,0,,3,0,,,576,0,569,6,0,重庆
2020-03-15,,0,,1,0,,,576,0,570,6,0,重庆
2020-03-16,,0,0.0,0,0,0.0,,576,0,570,6,0,重庆
2020-03-17,,0,,0,0,,,576,0,570,6,0,重庆
2020-03-18,,0,,0,0,,,576,0,570,6,0,重庆
2020-03-19,,0,,0,0,,,576,0,570,6,0,重庆
2020-03-20,,0,,0,0,,,576,0,570,6,0,重庆
2020-03-21,,0,,0,0,,,576,0,570,6,0,重庆
2020-03-22,,1,,0,0,,,577,0,570,6,0,重庆
2020-03-23,,1,,0,0,,,578,0,570,6,0,重庆
2020-03-24,,0,,0,0,,,578,0,570,6,0,重庆
2020-03-25,,0,,0,0,,,578,0,570,6,0,重庆
2020-03-26,,0,,0,0,,,578,0,570,6,0,重庆
2020-01-21,,10,,0,0,,,10,0,0,0,0,北京
2020-01-22,,4,,0,0,,,14,0,0,0,0,北京
2020-01-23,,12,,0,0,,,26,0,0,0,0,北京
2020-01-24,,10,,0,0,,,36,0,0,0,0,北京
2020-01-25,,15,,0,0,,,51,0,0,0,0,北京
2020-01-26,,16,,1,0,,,67,0,1,0,0,北京
2020-01-27,,13,,0,1,,,80,0,1,1,0,北京
2020-01-28,,16,,3,0,,,96,0,4,1,0,北京
2020-01-29,,16,,0,0,,,112,0,4,1,0,北京
2020-01-30,,20,,1,0,,,132,0,5,1,0,北京
2020-01-31,,24,,4,0,,,156,0,9,1,0,北京
2020-02-01,,27,,0,0,,,183,0,9,1,0,北京
2020-02-02,,29,,3,0,,,212,0,12,1,0,北京
2020-02-03,,16,,11,0,,,228,141,23,1,0,北京
2020-02-04,,25,,1,0,,,253,160,24,1,0,北京
2020-02-05,,21,0.0,7,0,,,274,0,31,1,0,北京
2020-02-06,,23,51.0,2,0,,,297,157,33,1,0,北京
2020-02-07,,18,0.0,0,1,,,315,0,33,2,0,北京
2020-02-08,,11,0.0,4,0,,,326,0,37,2,0,北京
2020-02-09,,11,,7,0,,,337,0,44,2,0,北京
2020-02-10,,5,,4,1,,,342,0,48,3,0,北京
2020-02-11,,10,,8,0,,,352,0,56,3,0,北京
2020-02-12,,14,0.0,12,0,,,366,0,68,3,0,北京
2020-02-13,,6,,11,0,,,372,0,79,3,0,北京
2020-02-14,,3,,18,1,,,375,0,97,4,0,北京
2020-02-15,,5,,8,0,,,380,0,105,4,0,北京
2020-02-16,,1,,9,0,,,381,0,114,4,0,北京
2020-02-17,,6,,8,0,,,387,0,122,4,0,北京
2020-02-18,,6,,23,0,,,393,0,145,4,0,北京
2020-02-19,,2,,8,0,,,395,0,153,4,0,北京
2020-02-20,,1,,16,0,,,396,0,169,4,0,北京
2020-02-21,,3,,9,0,,,399,0,178,4,0,北京
2020-02-22,,0,,11,0,,,399,0,189,4,0,北京
2020-02-23,,0,,9,0,,,399,0,198,4,0,北京
2020-02-24,,1,,17,0,,,400,0,215,4,0,北京
2020-02-25,,0,,20,0,,,400,0,235,4,0,北京
2020-02-26,,10,,13,1,,,410,0,248,5,0,北京
2020-02-27,,0,,9,2,,,410,0,257,7,0,北京
2020-02-28,,1,,14,1,,,411,0,271,8,0,北京
2020-02-29,,2,,5,0,,,413,0,276,8,0,北京
2020-03-01,,1,0.0,6,0,,,414,0,282,8,0,北京
2020-03-02,,0,,6,0,,,414,0,288,8,0,北京
2020-03-03,,3,,6,0,,,417,0,294,8,0,北京
2020-03-04,,1,,3,0,,,418,0,297,8,0,北京
2020-03-05,,4,,1,0,,,422,0,298,8,0,北京
2020-03-06,,4,,5,0,,,426,0,303,8,0,北京
2020-03-07,,2,,5,0,,,428,0,308,8,0,北京
2020-03-08,,0,,7,0,,,428,0,315,8,0,北京
2020-03-09,,1,,5,0,,,429,0,320,8,0,北京
2020-03-10,,6,,6,0,,,435,0,326,8,0,北京
2020-03-11,,0,,8,0,,,435,0,334,8,0,北京
2020-03-12,,1,,8,0,,,436,0,342,8,0,北京
2020-03-13,,1,,7,0,,,437,0,349,8,0,北京
2020-03-14,,5,,4,0,,,442,0,353,8,0,北京
2020-03-15,,4,,5,0,,,446,0,358,8,0,北京
2020-03-16,,9,,10,0,,,455,0,368,8,0,北京
2020-03-17,,3,,5,0,,,458,0,373,8,0,北京
2020-03-18,,21,,6,0,,,479,0,379,8,0,北京
2020-03-19,,6,,5,0,,,485,0,384,8,0,北京
2020-03-20,,14,,8,0,,,499,0,392,8,0,北京
2020-03-21,,13,,6,0,,,512,0,398,8,0,北京
2020-03-22,,10,,2,0,,,522,0,400,8,0,北京
2020-03-23,,32,,1,0,,,554,0,401,8,0,北京
2020-03-24,,5,,0,0,,,559,0,401,8,0,北京
2020-03-25,,6,,2,0,,,565,0,403,8,0,北京
2020-03-26,,4,,3,0,,,569,0,406,8,0,北京
2020-03-27,,0,,2,0,,,569,0,408,8,0,北京
2020-01-21,,2,,0,0,,,2,5,0,0,0,四川
2020-01-22,,3,,0,0,,,5,7,0,0,0,四川
2020-01-23,,10,,0,0,,,15,10,0,0,0,四川
2020-01-24,,13,,0,0,,,28,25,0,0,0,四川
2020-01-25,,16,,0,0,,,44,34,0,0,0,四川
2020-01-26,,25,,0,0,,,69,92,0,0,0,四川
2020-01-27,,21,,0,0,,,90,138,0,0,0,四川
2020-01-28,,18,,0,0,,,108,182,0,0,0,四川
2020-01-29,,34,,1,1,,,142,243,1,1,0,四川
2020-01-30,,35,,0,0,,,177,241,1,1,0,四川
2020-01-31,,30,,2,0,,,207,256,3,1,0,四川
2020-02-01,,24,,0,0,,,231,247,3,1,0,四川
2020-02-02,,23,,9,0,,,254,268,12,1,0,四川
2020-02-03,,28,,2,0,,,282,258,14,1,0,四川
2020-02-04,,19,,10,0,,,301,281,24,1,0,四川
2020-02-05,,20,0.0,3,0,,,321,0,27,1,0,四川
2020-02-06,,23,157.0,10,0,,,344,0,37,1,0,四川
2020-02-07,,19,0.0,13,0,,,363,409,50,1,0,四川
2020-02-08,,23,,10,0,,,386,0,60,1,0,四川
2020-02-09,,19,,16,0,,,405,0,76,1,0,四川
2020-02-10,,12,,6,0,,,417,0,82,1,0,四川
2020-02-11,,19,,3,0,,,436,0,85,1,0,四川
2020-02-12,,15,,8,0,,,451,0,93,1,0,四川
2020-02-13,,12,,12,0,,,463,0,105,1,0,四川
2020-02-14,,7,,10,0,,,470,0,115,1,0,四川
2020-02-15,,11,,12,2,,,481,0,127,3,0,四川
2020-02-16,,14,,9,0,,,495,0,136,3,0,四川
2020-02-17,,13,,27,0,,,508,0,163,3,0,四川
2020-02-18,,6,,14,0,,,514,0,177,3,0,四川
2020-02-19,,6,,21,0,,,520,0,198,3,0,四川
2020-02-20,,5,,24,0,,,525,0,222,3,0,四川
2020-02-21,,1,,20,0,,,526,0,242,3,0,四川
2020-02-22,,0,,14,0,,,526,0,256,3,0,四川
2020-02-23,,1,,7,0,,,527,0,263,3,0,四川
2020-02-24,,2,,15,0,,,529,0,278,3,0,四川
2020-02-25,,2,,14,0,,,531,0,292,3,0,四川
2020-02-26,,3,,18,0,,,534,0,310,3,0,四川
2020-02-27,,4,,16,0,,,538,0,326,3,0,四川
2020-02-28,,0,,24,0,,,538,0,350,3,0,四川
2020-02-29,,0,,13,0,,,538,0,363,3,0,四川
2020-03-01,,0,,15,0,,,538,0,378,3,0,四川
2020-03-02,,0,,11,0,,,538,0,389,3,0,四川
2020-03-03,,0,,11,0,,,538,0,400,3,0,四川
2020-03-04,,1,,18,0,,,539,0,418,3,0,四川
2020-03-05,,0,,10,0,,,539,0,428,3,0,四川
2020-03-06,,0,,20,0,,,539,0,448,3,0,四川
2020-03-07,,0,,9,0,,,539,0,457,3,0,四川
2020-03-08,,0,,8,0,,,539,0,465,3,0,四川
2020-03-09,,0,,5,0,,,539,0,470,3,0,四川
2020-03-10,,0,,14,0,,,539,0,484,3,0,四川
2020-03-11,,0,,10,0,,,539,0,494,3,0,四川
2020-03-12,,0,,6,0,,,539,0,500,3,0,四川
2020-03-13,,0,,10,0,,,539,0,510,3,0,四川
2020-03-14,,0,,5,0,,,539,0,515,3,0,四川
2020-03-15,,0,,1,0,,,539,0,516,3,0,四川
2020-03-16,,0,,4,0,,,539,0,520,3,0,四川
2020-03-17,,1,,5,0,,,540,0,525,3,0,四川
2020-03-18,,0,,6,0,,,540,0,531,3,0,四川
2020-03-19,,1,,5,0,,,541,0,536,3,0,四川
2020-03-20,,1,,0,0,,,542,0,536,3,0,四川
2020-03-21,,1,,0,0,,,543,0,536,3,0,四川
2020-03-22,,0,,0,0,,,543,0,536,3,0,四川
2020-03-23,,2,,0,0,,,545,0,536,3,0,四川
2020-03-24,,2,,0,0,,,547,0,536,3,0,四川
2020-03-25,,0,,0,0,,,547,0,536,3,0,四川
2020-03-26,,1,,0,0,,,548,0,536,3,0,四川
2020-01-21,,1,,0,0,,,1,0,0,0,0,香港
2020-01-22,,0,,0,0,,,1,0,0,0,0,香港
2020-01-23,,1,,0,0,,,2,0,0,0,0,香港
2020-01-24,,3,,0,0,,,5,0,0,0,0,香港
2020-01-25,,0,,0,0,,,5,0,0,0,0,香港
2020-01-26,,3,,0,0,,,8,0,0,0,0,香港
2020-01-27,,0,,0,0,,,8,0,0,0,0,香港
2020-01-28,,0,,0,0,,,8,0,0,0,0,香港
2020-01-29,,2,,0,0,,,10,0,0,0,0,香港
2020-01-30,,2,,0,0,,,12,0,0,0,0,香港
2020-01-31,,1,,0,0,,,13,0,0,0,0,香港
2020-02-01,,1,,0,0,,,14,0,0,0,0,香港
2020-02-02,,1,,0,0,,,15,0,0,0,0,香港
2020-02-03,,0,,0,0,,,15,0,0,0,0,香港
2020-02-04,,3,,0,1,,,18,0,0,1,0,香港
2020-02-05,,3,0.0,0,0,,,21,0,0,1,0,香港
2020-02-06,,3,0.0,0,0,,,24,0,0,1,0,香港
2020-02-07,,2,0.0,0,0,,,26,0,0,1,0,香港
2020-02-08,,0,0.0,0,0,,,26,0,0,1,0,香港
2020-02-09,,10,0.0,0,0,,,36,0,0,1,0,香港
2020-02-10,,6,0.0,0,0,,,42,0,0,1,0,香港
2020-02-11,,7,0.0,0,0,,,49,0,0,1,0,香港
2020-02-12,,1,0.0,1,0,,,50,0,1,1,0,香港
2020-02-13,,3,0.0,0,0,,,53,0,1,1,0,香港
2020-02-14,,3,0.0,0,0,,,56,0,1,1,0,香港
2020-02-15,,0,0.0,0,0,,,56,0,1,1,0,香港
2020-02-16,,1,0.0,1,0,,,57,0,2,1,0,香港
2020-02-17,,3,0.0,0,0,,,60,0,2,1,0,香港
2020-02-18,,2,0.0,2,0,,,62,0,4,1,0,香港
2020-02-19,,3,0.0,1,1,,,65,0,5,2,0,香港
2020-02-20,,3,0.0,0,0,,,68,0,5,2,0,香港
2020-02-21,,0,0.0,1,0,,,68,0,6,2,0,香港
2020-02-22,,1,0.0,5,0,,,69,0,11,2,0,香港
2020-02-23,,5,0.0,1,0,,,74,0,12,2,0,香港
2020-02-24,,7,0.0,6,0,,,81,0,18,2,0,香港
2020-02-25,,4,0.0,0,0,,,85,0,18,2,0,香港
2020-02-26,,6,0.0,6,0,,,91,0,24,2,0,香港
2020-02-27,,2,0.0,2,0,,,93,0,26,2,0,香港
2020-02-28,,1,0.0,4,0,,,94,0,30,2,0,香港
2020-02-29,,1,0.0,3,0,,,95,0,33,2,0,香港
2020-03-01,,3,0.0,3,0,,,98,0,36,2,0,香港
2020-03-02,,2,0.0,0,0,0.0,,100,0,36,2,0,香港
2020-03-03,,0,0.0,1,0,0.0,,100,0,37,2,0,香港
2020-03-04,,4,0.0,6,0,0.0,,104,0,43,2,0,香港
2020-03-05,,0,0.0,3,0,0.0,,104,0,46,2,0,香港
2020-03-06,,3,0.0,5,0,0.0,,107,0,51,2,0,香港
2020-03-07,,2,0.0,4,0,0.0,,109,0,55,2,0,香港
2020-03-08,,5,0.0,4,1,0.0,,114,0,59,3,0,香港
2020-03-09,,1,0.0,1,0,0.0,,115,0,60,3,0,香港
2020-03-10,,5,0.0,5,0,0.0,,120,0,65,3,0,香港
2020-03-11,,9,0.0,2,0,0.0,,129,0,67,3,0,香港
2020-03-12,,2,0.0,8,0,0.0,,131,0,75,3,0,香港
2020-03-13,,6,0.0,3,1,0.0,,137,0,78,4,0,香港
2020-03-14,,4,0.0,3,0,0.0,,141,0,81,4,0,香港
2020-03-15,,7,0.0,3,0,0.0,,148,0,84,4,0,香港
2020-03-16,,9,0.0,4,0,0.0,,157,0,88,4,0,香港
2020-03-17,,10,0.0,4,0,0.0,,167,0,92,4,0,香港
2020-03-18,,25,0.0,3,0,0.0,,192,0,95,4,0,香港
2020-03-19,,16,0.0,3,0,0.0,,208,0,98,4,0,香港
2020-03-20,,48,0.0,0,0,0.0,,256,0,98,4,0,香港
2020-03-21,,17,0.0,2,0,0.0,,273,0,100,4,0,香港
2020-03-22,,44,0.0,0,0,0.0,,317,0,100,4,0,香港
2020-03-23,,39,0.0,1,0,0.0,,356,0,101,4,0,香港
2020-03-24,,30,0.0,1,0,0.0,,386,0,102,4,0,香港
2020-03-25,,24,0.0,4,0,0.0,,410,0,106,4,0,香港
2020-03-26,,43,0.0,4,0,0.0,,453,0,110,4,0,香港
2020-03-27,,65,0.0,0,0,0.0,,518,0,110,4,0,香港
2020-01-23,,3,,0,0,,,3,12,0,0,0,黑龙江
2020-01-24,,6,,0,1,,,9,18,0,1,0,黑龙江
2020-01-25,,6,,0,0,,,15,13,0,1,0,黑龙江
2020-01-26,,6,,0,0,,,21,47,0,1,0,黑龙江
2020-01-27,,9,,0,0,,,30,67,0,1,0,黑龙江
2020-01-28,,7,,0,0,,,37,68,0,1,0,黑龙江
2020-01-29,,6,,0,0,,,43,105,0,1,0,黑龙江
2020-01-30,,16,,0,1,,,59,128,0,2,0,黑龙江
2020-01-31,,21,,0,0,,,80,149,0,2,0,黑龙江
2020-02-01,,15,,2,0,,,95,172,2,2,0,黑龙江
2020-02-02,,23,,0,0,,,118,163,2,2,0,黑龙江
2020-02-03,,37,,0,0,,,155,178,2,2,0,黑龙江
2020-02-04,,35,,2,0,,,190,184,4,2,0,黑龙江
2020-02-05,,37,0.0,3,1,,,227,0,7,3,0,黑龙江
2020-02-06,,50,88.0,1,0,,,277,0,8,3,0,黑龙江
2020-02-07,,8,0.0,4,2,,,285,210,12,5,0,黑龙江
2020-02-08,,22,0.0,1,1,,,307,0,13,6,0,黑龙江
2020-02-09,,24,,2,1,,,331,0,15,7,0,黑龙江
2020-02-10,,29,0.0,12,1,,,360,0,27,8,0,黑龙江
2020-02-11,,18,,1,0,,,378,0,28,8,0,黑龙江
2020-02-12,,17,,3,1,,,395,0,31,9,0,黑龙江
2020-02-13,,23,,6,2,,,418,0,37,11,0,黑龙江
2020-02-14,,7,,11,0,,,425,0,48,11,0,黑龙江
2020-02-15,,20,,22,0,,,445,0,70,11,0,黑龙江
2020-02-16,,12,,10,0,,,457,0,80,11,0,黑龙江
2020-02-17,,7,,5,0,,,464,0,85,11,0,黑龙江
2020-02-18,,6,,23,1,,,470,0,108,12,0,黑龙江
2020-02-19,,6,,15,0,,,476,0,123,12,0,黑龙江
2020-02-20,,3,,18,0,,,479,0,141,12,0,黑龙江
2020-02-21,,0,,42,0,,,479,0,183,12,0,黑龙江
2020-02-22,,1,,32,0,,,480,0,215,12,0,黑龙江
2020-02-23,,0,,9,0,,,480,0,224,12,0,黑龙江
2020-02-24,,0,,8,0,,,480,0,232,12,0,黑龙江
2020-02-25,,0,,13,0,,,480,0,245,12,0,黑龙江
2020-02-26,,0,,17,1,,,480,0,262,13,0,黑龙江
2020-02-27,,0,,18,0,,,480,0,280,13,0,黑龙江
2020-02-28,,0,,15,0,,,480,0,295,13,0,黑龙江
2020-02-29,,0,,35,0,,,480,0,330,13,0,黑龙江
2020-03-01,,0,,20,0,,,480,0,350,13,0,黑龙江
2020-03-02,,0,,8,0,,,480,0,358,13,0,黑龙江
2020-03-03,,0,,14,0,,,480,0,372,13,0,黑龙江
2020-03-04,,1,,7,0,,,481,0,379,13,0,黑龙江
2020-03-05,,0,,1,0,,,481,0,380,13,0,黑龙江
2020-03-06,,0,,22,0,,,481,0,402,13,0,黑龙江
2020-03-07,,0,,7,0,,,481,0,409,13,0,黑龙江
