date,lastUpdateTime,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,total_confirm,total_suspect,total_heal,total_dead,total_severe,name
2020-03-11,,308,0.0,0,7,0.0,,1312,0,10,38,0,美国
2020-03-12,,346,0.0,0,3,0.0,,1658,0,10,41,0,美国
2020-03-13,,546,0.0,0,8,0.0,,2204,0,10,49,0,美国
2020-03-14,,612,0.0,0,11,0.0,,2816,0,10,60,0,美国
2020-03-15,,958,0.0,0,9,0.0,,3774,0,10,69,0,美国
2020-03-16,,668,0.0,0,8,0.0,,4442,0,10,77,0,美国
2020-03-17,,1978,0.0,0,31,0.0,,6420,0,10,108,0,美国
2020-03-18,,2668,0.0,96,37,0.0,,9088,0,106,145,0,美国
2020-03-19,,4262,0.0,0,43,0.0,,13350,0,106,188,0,美国
2020-03-20,,6274,0.0,41,72,0.0,,19624,0,147,260,0,美国
2020-03-21,,2419,0.0,24,80,0.0,,22043,0,171,340,0,美国
2020-03-22,,13181,0.0,7,131,0.0,,35224,0,178,471,0,美国
2020-03-23,,8739,0.0,0,115,0.0,,43963,0,178,586,0,美国
2020-03-24,,9697,0.0,0,117,0.0,,53660,0,178,703,0,美国
2020-03-25,,15300,0.0,0,338,0.0,,68960,0,178,1041,0,美国
2020-03-26,,16880,0.0,438,255,0.0,,85840,0,616,1296,0,美国
2020-03-27,,172,0.0,137,5,0.0,,86012,0,753,1301,0,美国
2020-02-08,,18,0.0,0,0,,,18,0,0,0,0,马来西亚
2020-02-09,,0,0.0,0,0,,,18,0,0,0,0,马来西亚
2020-02-13,,3,0.0,0,0,,,21,0,0,0,0,马来西亚
2020-02-15,,1,0.0,7,0,,,22,0,7,0,0,马来西亚
2020-02-27,,1,0.0,0,0,,,23,0,7,0,0,马来西亚
2020-02-28,,2,0.0,8,0,,,25,0,15,0,0,马来西亚
2020-03-01,,4,0.0,7,0,,,29,0,22,0,0,马来西亚
2020-03-03,,7,0.0,0,0,,,36,0,22,0,0,马来西亚
2020-03-04,,14,0.0,0,0,0.0,,50,0,22,0,0,马来西亚
2020-03-05,,5,0.0,0,0,0.0,,55,0,22,0,0,马来西亚
2020-03-06,,28,0.0,1,0,0.0,,83,0,23,0,0,马来西亚
2020-03-07,,10,0.0,0,0,0.0,,93,0,23,0,0,马来西亚
2020-03-08,,6,0.0,1,0,0.0,,99,0,24,0,0,马来西亚
2020-03-09,,18,0.0,0,0,0.0,,117,0,24,0,0,马来西亚
2020-03-10,,12,0.0,0,0,0.0,,129,0,24,0,0,马来西亚
2020-03-11,,20,0.0,0,0,0.0,,149,0,24,0,0,马来西亚
2020-03-12,,9,0.0,8,0,0.0,,158,0,32,0,0,马来西亚
2020-03-13,,39,0.0,0,0,0.0,,197,0,32,0,0,马来西亚
2020-03-14,,41,0.0,3,0,0.0,,238,0,35,0,0,马来西亚
2020-03-15,,190,0.0,7,0,0.0,,428,0,42,0,0,马来西亚
2020-03-16,,125,0.0,0,0,0.0,,553,0,42,0,0,马来西亚
2020-03-17,,120,0.0,7,2,0.0,,673,0,49,2,0,马来西亚
2020-03-18,,117,0.0,11,0,0.0,,790,0,60,2,0,马来西亚
2020-03-19,,110,0.0,15,0,0.0,,900,0,75,2,0,马来西亚
2020-03-20,,130,0.0,12,0,0.0,,1030,0,87,2,0,马来西亚
2020-03-21,,153,0.0,27,6,0.0,,1183,0,114,8,0,马来西亚
2020-03-22,,123,0.0,0,2,0.0,,1306,0,114,10,0,马来西亚
2020-03-23,,212,0.0,0,4,0.0,,1518,0,114,14,0,马来西亚
2020-03-24,,106,0.0,69,1,0.0,,1624,0,183,15,0,马来西亚
2020-03-25,,172,0.0,16,4,0.0,,1796,0,199,19,0,马来西亚
2020-03-26,,235,0.0,16,5,0.0,,2031,0,215,24,0,马来西亚
2020-03-27,,130,0.0,44,2,0.0,,2161,0,259,26,0,马来西亚
2020-02-08,,14,0.0,0,0,,,14,0,0,0,0,越南
2020-02-10,,1,0.0,0,0,,,15,0,0,0,0,越南
2020-02-13,,1,0.0,0,0,,,16,0,0,0,0,越南
2020-02-25,,0,0.0,16,0,,,16,0,16,0,0,越南
2020-02-26,,0,,0,0,,,16,0,16,0,0,越南
2020-03-07,,4,0.0,0,0,0.0,,20,0,16,0,0,越南
2020-03-08,,10,0.0,0,0,0.0,,30,0,16,0,0,越南
2020-03-10,,4,0.0,0,0,0.0,,34,0,16,0,0,越南
2020-03-11,,5,0.0,0,0,0.0,,39,0,16,0,0,越南
2020-03-12,,5,0.0,0,0,0.0,,44,0,16,0,0,越南
2020-03-14,,9,0.0,0,0,0.0,,53,0,16,0,0,越南
2020-03-15,,4,0.0,0,0,0.0,,57,0,16,0,0,越南
2020-03-16,,4,0.0,0,0,0.0,,61,0,16,0,0,越南
2020-03-17,,7,0.0,0,0,0.0,,68,0,16,0,0,越南
2020-03-18,,8,0.0,0,0,0.0,,76,0,16,0,0,越南
2020-03-19,,9,0.0,0,0,0.0,,85,0,16,0,0,越南
2020-03-21,,9,0.0,0,0,0.0,,94,0,16,0,0,越南
2020-03-22,,19,0.0,1,0,0.0,,113,0,17,0,0,越南
2020-03-23,,8,0.0,0,0,0.0,,121,0,17,0,0,越南
2020-03-24,,13,0.0,0,0,0.0,,134,0,17,0,0,越南
2020-03-25,,7,0.0,0,0,0.0,,141,0,17,0,0,越南
2020-03-26,,3,0.0,0,0,0.0,,3,0,0,0,0,圣巴泰勒米
2020-03-13,,1,0.0,0,0,0.0,,1,0,0,0,0,肯尼亚
2020-03-15,,2,0.0,0,0,0.0,,3,0,0,0,0,肯尼亚
2020-03-18,,4,0.0,0,0,0.0,,7,0,0,0,0,肯尼亚
2020-03-22,,8,0.0,0,0,0.0,,15,0,0,0,0,肯尼亚
2020-03-23,,1,0.0,0,0,0.0,,16,0,0,0,0,肯尼亚
2020-03-24,,9,0.0,0,0,0.0,,25,0,0,0,0,肯尼亚
2020-03-25,,3,0.0,1,0,0.0,,28,0,1,0,0,肯尼亚
2020-03-26,,3,0.0,0,1,0.0,,31,0,1,1,0,肯尼亚
2020-02-18,,0,0.0,0,0,,,0,0,0,0,0,伊朗
2020-02-19,,2,0.0,0,2,,,2,0,0,2,0,伊朗
2020-02-20,,3,0.0,0,0,,,5,0,0,2,0,伊朗
2020-02-21,,13,0.0,0,2,,,18,0,0,4,0,伊朗
2020-02-22,,10,0.0,0,2,,,28,0,0,6,0,伊朗
2020-02-23,,15,0.0,0,2,,,43,320,0,8,0,伊朗
2020-02-24,,18,0.0,3,4,,,61,0,3,12,0,伊朗
2020-02-25,,34,0.0,0,4,,,95,320,3,16,0,伊朗
2020-02-26,,44,0.0,0,3,,,139,320,3,19,0,伊朗
2020-02-27,,106,0.0,46,7,,,245,320,49,26,0,伊朗
2020-02-28,,143,0.0,24,8,,,388,320,73,34,0,伊朗
2020-02-29,,205,0.0,50,9,,,593,320,123,43,0,伊朗
2020-03-01,,385,0.0,52,11,,,978,0,175,54,0,伊朗
2020-03-02,,523,,116,12,,,1501,0,291,66,0,伊朗
2020-03-03,,780,,144,11,,,2281,0,435,77,0,伊朗
2020-03-04,,641,,117,15,,,2922,0,552,92,0,伊朗
2020-03-05,,591,,187,15,,,3513,0,739,107,0,伊朗
2020-03-06,,1234,,174,17,,,4747,0,913,124,0,伊朗
2020-03-07,,1076,,756,21,,,5823,0,1669,145,0,伊朗
2020-03-08,,743,,465,49,,,6566,0,2134,194,0,伊朗
2020-03-09,,595,,260,43,,,7161,0,2394,237,0,伊朗
2020-03-10,,881,,337,54,,,8042,0,2731,291,0,伊朗
2020-03-11,,958,,228,63,,,9000,0,2959,354,0,伊朗
2020-03-12,,1075,,317,75,,,10075,0,3276,429,0,伊朗
2020-03-13,,1289,,253,85,,,11364,0,3529,514,0,伊朗
2020-03-14,,1365,,810,97,,,12729,0,4339,611,0,伊朗
2020-03-15,,1209,,251,113,,,13938,0,4590,724,0,伊朗
2020-03-16,,1053,,406,129,,,14991,0,4996,853,0,伊朗
2020-03-17,,1178,,393,135,,,16169,0,5389,988,0,伊朗
2020-03-18,,1192,,321,147,,,17361,0,5710,1135,0,伊朗
2020-03-19,,1046,,269,149,,,18407,0,5979,1284,0,伊朗
2020-03-20,,1237,0.0,766,272,0.0,,19644,0,6745,1556,0,伊朗
2020-03-21,,966,,890,0,,,20610,0,7635,1556,0,伊朗
2020-03-22,,1028,0.0,278,129,0.0,,21638,0,7913,1685,0,伊朗
2020-03-23,,1411,0.0,463,127,0.0,,23049,0,8376,1812,0,伊朗
2020-03-24,,1762,,537,122,,,24811,0,8913,1934,0,伊朗
2020-03-25,,2206,,712,143,,,27017,0,9625,2077,0,伊朗
2020-03-27,,5315,,1508,301,,,32332,0,11133,2378,0,伊朗
2020-02-21,,2,0.0,0,0,,,2,0,0,0,0,以色列
2020-02-24,,4,0.0,0,0,,,6,0,0,0,0,以色列
2020-02-26,,0,0.0,1,0,,,6,0,1,0,0,以色列
2020-02-27,,1,0.0,0,0,,,7,0,1,0,0,以色列
2020-02-28,,2,0.0,2,0,,,9,0,3,0,0,以色列
2020-03-01,,1,0.0,0,0,,,10,0,3,0,0,以色列
2020-03-02,,2,0.0,0,0,,,12,0,3,0,0,以色列
2020-03-03,,0,0.0,0,0,,,12,0,3,0,0,以色列
2020-03-04,,3,0.0,0,0,0.0,,15,0,3,0,0,以色列
2020-03-05,,2,0.0,0,0,0.0,,17,0,3,0,0,以色列
2020-03-07,,6,0.0,0,0,0.0,,23,0,3,0,0,以色列
2020-03-08,,16,0.0,0,0,0.0,,39,0,3,0,0,以色列
2020-03-09,,11,0.0,0,0,0.0,,50,0,3,0,0,以色列
2020-03-10,,25,0.0,0,0,0.0,,75,0,3,0,0,以色列
2020-03-11,,25,0.0,0,0,0.0,,100,0,3,0,0,以色列
2020-03-12,,9,0.0,0,0,0.0,,109,0,3,0,0,以色列
2020-03-13,,34,0.0,0,0,0.0,,143,0,3,0,0,以色列
2020-03-14,,52,0.0,0,0,0.0,,195,0,3,0,0,以色列
2020-03-15,,18,0.0,1,0,0.0,,213,0,4,0,0,以色列
2020-03-16,,85,0.0,0,0,0.0,,298,0,4,0,0,以色列
2020-03-17,,39,0.0,7,0,0.0,,337,0,11,0,0,以色列
2020-03-18,,96,0.0,0,0,0.0,,433,0,11,0,0,以色列
2020-03-19,,244,0.0,1,0,0.0,,677,0,12,0,0,以色列
2020-03-20,,28,0.0,0,1,0.0,,705,0,12,1,0,以色列
2020-03-21,,178,0.0,0,0,0.0,,883,0,12,1,0,以色列
2020-03-22,,188,0.0,25,0,0.0,,1071,0,37,1,0,以色列
2020-03-23,,371,0.0,4,0,0.0,,1442,0,41,1,0,以色列
2020-03-24,,488,0.0,12,2,0.0,,1930,0,53,3,0,以色列
2020-03-25,,439,0.0,11,2,0.0,,2369,0,64,5,0,以色列
2020-03-26,,324,0.0,6,3,0.0,,2693,0,70,8,0,以色列
2020-03-27,,342,0.0,9,2,0.0,,3035,0,79,10,0,以色列
2020-02-21,,1,0.0,0,0,,,1,0,0,0,0,黎巴嫩
2020-02-27,,2,0.0,0,0,,,3,0,0,0,0,黎巴嫩
2020-03-04,,12,0.0,1,0,0.0,,15,0,1,0,0,黎巴嫩
2020-03-07,,13,0.0,0,0,0.0,,28,0,1,0,0,黎巴嫩
2020-03-08,,4,0.0,0,0,0.0,,32,0,1,0,0,黎巴嫩
2020-03-10,,20,0.0,0,1,0.0,,52,0,1,1,0,黎巴嫩
2020-03-11,,7,0.0,0,1,0.0,,59,0,1,2,0,黎巴嫩
2020-03-12,,9,0.0,0,1,0.0,,68,0,1,3,0,黎巴嫩
2020-03-13,,9,0.0,0,0,0.0,,77,0,1,3,0,黎巴嫩
2020-03-14,,16,0.0,0,0,0.0,,93,0,1,3,0,黎巴嫩
2020-03-15,,6,0.0,0,0,0.0,,99,0,1,3,0,黎巴嫩
2020-03-16,,10,0.0,0,0,0.0,,109,0,1,3,0,黎巴嫩
2020-03-19,,49,0.0,0,0,0.0,,158,0,1,3,0,黎巴嫩
2020-03-20,,19,0.0,0,1,0.0,,177,0,1,4,0,黎巴嫩
2020-03-22,,68,0.0,0,0,0.0,,245,0,1,4,0,黎巴嫩
2020-03-23,,22,0.0,0,0,0.0,,267,0,1,4,0,黎巴嫩
2020-03-24,,37,0.0,7,0,0.0,,304,0,8,4,0,黎巴嫩
2020-03-25,,29,0.0,0,0,0.0,,333,0,8,4,0,黎巴嫩
2020-03-27,,58,0.0,15,3,0.0,,391,0,23,7,0,黎巴嫩
2020-02-25,,1,0.0,0,0,,,1,0,0,0,0,克罗地亚
2020-02-27,,2,0.0,0,0,,,3,0,0,0,0,克罗地亚
2020-02-28,,2,0.0,0,0,,,5,0,0,0,0,克罗地亚
2020-02-29,,1,0.0,0,0,,,6,0,0,0,0,克罗地亚
2020-03-01,,1,0.0,0,0,,,7,0,0,0,0,克罗地亚
2020-03-02,,1,0.0,0,0,,,8,0,0,0,0,克罗地亚
2020-03-03,,1,0.0,0,0,,,9,0,0,0,0,克罗地亚
2020-03-04,,1,0.0,0,0,0.0,,10,0,0,0,0,克罗地亚
2020-03-06,,1,0.0,0,0,0.0,,11,0,0,0,0,克罗地亚
2020-03-09,,2,0.0,0,0,0.0,,13,0,0,0,0,克罗地亚
2020-03-10,,2,0.0,0,0,0.0,,15,0,0,0,0,克罗地亚
2020-03-11,,4,0.0,0,0,0.0,,19,0,0,0,0,克罗地亚
2020-03-12,,12,0.0,0,0,0.0,,31,0,0,0,0,克罗地亚
2020-03-14,,6,0.0,0,0,0.0,,37,0,0,0,0,克罗地亚
2020-03-15,,9,0.0,0,0,0.0,,46,0,0,0,0,克罗地亚
2020-03-16,,11,0.0,4,0,0.0,,57,0,4,0,0,克罗地亚
2020-03-19,,45,0.0,1,1,0.0,,102,0,5,1,0,克罗地亚
2020-03-23,,213,0.0,0,0,0.0,,315,0,5,1,0,克罗地亚
2020-03-24,,67,0.0,0,0,0.0,,382,0,5,1,0,克罗地亚
2020-03-25,,60,0.0,0,0,0.0,,442,0,5,1,0,克罗地亚
2020-03-27,,109,0.0,32,2,0.0,,551,0,37,3,0,克罗地亚
2020-02-25,,2,0.0,0,0,,,2,0,0,0,0,奥地利
2020-02-27,,1,0.0,0,0,,,3,0,0,0,0,奥地利
2020-02-28,,2,0.0,0,0,,,5,0,0,0,0,奥地利
2020-02-29,,5,0.0,0,0,,,10,0,0,0,0,奥地利
2020-03-01,,4,0.0,0,0,,,14,0,0,0,0,奥地利
2020-03-02,,2,0.0,0,0,,,16,0,0,0,0,奥地利
2020-03-03,,8,0.0,0,0,0.0,,24,0,0,0,0,奥地利
2020-03-05,,17,0.0,0,0,0.0,,41,0,0,0,0,奥地利
2020-03-06,,14,0.0,0,0,0.0,,55,0,0,0,0,奥地利
2020-03-07,,24,0.0,0,0,0.0,,79,0,0,0,0,奥地利
2020-03-08,,23,0.0,0,0,0.0,,102,0,0,0,0,奥地利
2020-03-09,,29,0.0,0,0,0.0,,131,0,0,0,0,奥地利
2020-03-10,,51,0.0,0,0,0.0,,182,0,0,0,0,奥地利
2020-03-11,,114,0.0,4,0,0.0,,296,0,4,0,0,奥地利
2020-03-12,,65,0.0,0,1,0.0,,361,0,4,1,0,奥地利
2020-03-13,,143,0.0,2,0,0.0,,504,0,6,1,0,奥地利
2020-03-14,,151,0.0,0,0,0.0,,655,0,6,1,0,奥地利
2020-03-15,,205,0.0,0,1,0.0,,860,0,6,2,0,奥地利
2020-03-16,,156,0.0,0,1,0.0,,1016,0,6,3,0,奥地利
2020-03-17,,316,0.0,3,0,0.0,,1332,0,9,3,0,奥地利
2020-03-19,,681,0.0,0,0,0.0,,2013,0,9,3,0,奥地利
2020-03-20,,375,0.0,0,3,0.0,,2388,0,9,6,0,奥地利
2020-03-21,,276,0.0,0,1,0.0,,2664,0,9,7,0,奥地利
2020-03-22,,580,0.0,0,9,0.0,,3244,0,9,16,0,奥地利
2020-03-23,,680,0.0,0,5,0.0,,3924,0,9,21,0,奥地利
2020-03-24,,952,0.0,0,7,0.0,,4876,0,9,28,0,奥地利
2020-03-25,,684,0.0,0,2,0.0,,5560,0,9,30,0,奥地利
2020-03-26,,838,0.0,0,19,0.0,,6398,0,9,49,0,奥地利
2020-03-27,,995,0.0,103,0,0.0,,7393,0,112,49,0,奥地利
2020-02-25,,1,0.0,0,0,,,1,0,0,0,0,瑞士
2020-02-27,,8,0.0,0,0,,,9,0,0,0,0,瑞士
2020-02-28,,6,0.0,0,0,,,15,0,0,0,0,瑞士
2020-02-29,,9,0.0,0,0,,,24,0,0,0,0,瑞士
2020-03-01,,3,0.0,0,0,,,27,0,0,0,0,瑞士
2020-03-02,,0,,0,0,,,27,0,0,0,0,瑞士
2020-03-03,,19,0.0,2,0,0.0,,46,0,2,0,0,瑞士
2020-03-04,,12,0.0,0,0,0.0,,58,0,2,0,0,瑞士
2020-03-05,,53,0.0,1,1,0.0,,111,0,3,1,0,瑞士
2020-03-06,,99,0.0,0,0,0.0,,210,0,3,1,0,瑞士
2020-03-07,,18,0.0,0,0,0.0,,228,0,3,1,0,瑞士
2020-03-08,,53,0.0,0,1,0.0,,281,0,3,2,0,瑞士
2020-03-09,,31,0.0,0,0,0.0,,312,0,3,2,0,瑞士
2020-03-10,,164,0.0,0,1,0.0,,476,0,3,3,0,瑞士
2020-03-11,,169,0.0,0,0,0.0,,645,0,3,3,0,瑞士
2020-03-12,,170,0.0,0,1,0.0,,815,0,3,4,0,瑞士
2020-03-13,,194,0.0,0,2,0.0,,1009,0,3,6,0,瑞士
2020-03-14,,180,0.0,0,5,0.0,,1189,0,3,11,0,瑞士
2020-03-15,,374,0.0,0,2,0.0,,1563,0,3,13,0,瑞士
2020-03-16,,657,0.0,0,1,0.0,,2220,0,3,14,0,瑞士
2020-03-17,,49,0.0,0,0,0.0,,2269,0,3,14,0,瑞士
2020-03-18,,759,0.0,0,7,0.0,,3028,0,3,21,0,瑞士
2020-03-19,,860,0.0,0,12,0.0,,3888,0,3,33,0,瑞士
2020-03-20,,288,0.0,0,10,0.0,,4176,0,3,43,0,瑞士
2020-03-21,,1937,0.0,0,13,0.0,,6113,0,3,56,0,瑞士
2020-03-22,,901,0.0,0,4,0.0,,7014,0,3,60,0,瑞士
2020-03-23,,1046,0.0,0,6,0.0,,8060,0,3,66,0,瑞士
2020-03-24,,776,0.0,0,17,0.0,,8836,0,3,83,0,瑞士
2020-03-25,,1694,0.0,0,65,0.0,,10530,0,3,148,0,瑞士
2020-03-26,,1281,0.0,128,43,0.0,,11811,0,131,191,0,瑞士
2020-03-27,,350,0.0,0,6,0.0,,12161,0,131,197,0,瑞士
2020-02-26,,1,0.0,0,0,,,1,0,0,0,0,希腊
2020-02-27,,2,0.0,0,0,,,3,0,0,0,0,希腊
2020-02-28,,1,0.0,0,0,,,4,0,0,0,0,希腊
2020-03-01,,3,0.0,0,0,,,7,0,0,0,0,希腊
2020-03-04,,2,0.0,0,0,0.0,,9,0,0,0,0,希腊
2020-03-05,,22,0.0,0,0,0.0,,31,0,0,0,0,希腊
2020-03-06,,15,0.0,0,0,0.0,,46,0,0,0,0,希腊
2020-03-07,,20,0.0,0,0,0.0,,66,0,0,0,0,希腊
2020-03-09,,18,0.0,0,0,0.0,,84,0,0,0,0,希腊
2020-03-10,,5,0.0,0,0,0.0,,89,0,0,0,0,希腊
2020-03-11,,10,0.0,0,1,0.0,,99,0,0,1,0,希腊
2020-03-12,,18,0.0,0,0,0.0,,117,0,0,1,0,希腊
2020-03-13,,73,0.0,0,0,0.0,,190,0,0,1,0,希腊
2020-03-14,,38,0.0,0,2,0.0,,228,0,0,3,0,希腊
2020-03-15,,103,0.0,0,1,0.0,,331,0,0,4,0,希腊
2020-03-16,,21,0.0,0,0,0.0,,352,0,0,4,0,希腊
2020-03-17,,35,0.0,14,1,0.0,,387,0,14,5,0,希腊
2020-03-18,,31,0.0,0,0,0.0,,418,0,14,5,0,希腊
2020-03-20,,77,0.0,5,3,0.0,,495,0,19,8,0,希腊
2020-03-21,,35,0.0,0,5,0.0,,530,0,19,13,0,希腊
2020-03-22,,94,0.0,0,2,0.0,,624,0,19,15,0,希腊
2020-03-23,,71,0.0,0,2,0.0,,695,0,19,17,0,希腊
2020-03-24,,48,0.0,0,3,0.0,,743,0,19,20,0,希腊
2020-03-25,,78,0.0,0,2,0.0,,821,0,19,22,0,希腊
2020-03-26,,71,0.0,23,5,0.0,,892,0,42,27,0,希腊
2020-03-18,,3,0.0,0,0,0.0,,3,0,0,0,0,毛里求斯
2020-03-19,,4,0.0,0,0,0.0,,7,0,0,0,0,毛里求斯
2020-03-21,,7,0.0,0,1,0.0,,14,0,0,1,0,毛里求斯
2020-03-22,,14,0.0,0,1,0.0,,28,0,0,2,0,毛里求斯
2020-03-23,,8,0.0,0,0,0.0,,36,0,0,2,0,毛里求斯
2020-03-24,,6,0.0,0,0,0.0,,42,0,0,2,0,毛里求斯
2020-03-25,,10,0.0,0,0,0.0,,52,0,0,2,0,毛里求斯
2020-03-26,,29,0.0,0,0,0.0,,81,0,0,2,0,毛里求斯
2020-03-27,,13,0.0,0,0,0.0,,94,0,0,2,0,毛里求斯
2020-02-27,,1,0.0,0,0,,,1,0,0,0,0,爱沙尼亚
2020-03-05,,2,0.0,0,0,0.0,,3,0,0,0,0,爱沙尼亚
2020-03-07,,7,0.0,0,0,0.0,,10,0,0,0,0,爱沙尼亚
2020-03-10,,2,0.0,0,0,0.0,,12,0,0,0,0,爱沙尼亚
2020-03-11,,1,0.0,0,0,0.0,,13,0,0,0,0,爱沙尼亚
2020-03-12,,4,0.0,0,0,0.0,,17,0,0,0,0,爱沙尼亚
2020-03-13,,51,0.0,0,0,0.0,,68,0,0,0,0,爱沙尼亚
2020-03-14,,41,0.0,0,0,0.0,,109,0,0,0,0,爱沙尼亚
2020-03-15,,26,0.0,0,0,0.0,,135,0,0,0,0,爱沙尼亚
2020-03-16,,70,0.0,0,0,0.0,,205,0,0,0,0,爱沙尼亚
2020-03-17,,20,0.0,0,0,0.0,,225,0,0,0,0,爱沙尼亚
2020-03-18,,33,0.0,0,0,0.0,,258,0,0,0,0,爱沙尼亚
2020-03-22,,68,0.0,0,0,0.0,,326,0,0,0,0,爱沙尼亚
2020-03-23,,26,0.0,0,0,0.0,,352,0,0,0,0,爱沙尼亚
2020-03-24,,17,0.0,0,0,0.0,,369,0,0,0,0,爱沙尼亚
2020-03-25,,35,0.0,9,1,0.0,,404,0,9,1,0,爱沙尼亚
2020-03-26,,134,0.0,25,0,0.0,,538,0,34,1,0,爱沙尼亚
2020-02-27,,1,0.0,0,0,,,1,0,0,0,0,北马其顿
2020-03-09,,3,0.0,0,0,0.0,,4,0,0,0,0,北马其顿
2020-03-10,,3,0.0,0,0,0.0,,7,0,0,0,0,北马其顿
2020-03-11,,2,0.0,0,0,0.0,,9,0,0,0,0,北马其顿
2020-03-14,,4,0.0,0,0,0.0,,13,0,0,0,0,北马其顿
2020-03-15,,5,0.0,0,0,0.0,,18,0,0,0,0,北马其顿
2020-03-17,,13,0.0,0,0,0.0,,31,0,0,0,0,北马其顿
2020-03-18,,4,0.0,0,0,0.0,,35,0,0,0,0,北马其顿
2020-03-22,,79,0.0,0,1,0.0,,114,0,0,1,0,北马其顿
2020-03-23,,22,0.0,1,1,0.0,,136,0,1,2,0,北马其顿
2020-03-27,,65,0.0,2,1,0.0,,201,0,3,3,0,北马其顿
2020-02-28,,1,0.0,0,0,,,1,0,0,0,0,白俄罗斯
2020-03-02,,2,0.0,0,0,,,3,0,0,0,0,白俄罗斯
2020-03-03,,1,0.0,0,0,0.0,,4,0,0,0,0,白俄罗斯
2020-03-04,,2,0.0,0,0,0.0,,6,0,0,0,0,白俄罗斯
2020-03-10,,3,0.0,3,0,0.0,,9,0,3,0,0,白俄罗斯
2020-03-11,,3,0.0,0,0,0.0,,12,0,3,0,0,白俄罗斯
2020-03-14,,15,0.0,0,0,0.0,,27,0,3,0,0,白俄罗斯
2020-03-15,,0,,0,0,,,27,0,3,0,0,白俄罗斯
2020-03-16,,0,,0,0,,,27,0,3,0,0,白俄罗斯
2020-03-17,,9,0.0,0,0,0.0,,36,0,3,0,0,白俄罗斯
2020-03-18,,15,0.0,0,0,0.0,,51,0,3,0,0,白俄罗斯
2020-03-20,,18,0.0,0,0,0.0,,69,0,3,0,0,白俄罗斯
2020-03-21,,7,0.0,12,0,0.0,,76,0,15,0,0,白俄罗斯
2020-03-23,,5,0.0,0,0,0.0,,81,0,15,0,0,白俄罗斯
2020-03-25,,5,0.0,0,0,0.0,,86,0,15,0,0,白俄罗斯
2020-02-28,,1,0.0,0,0,,,1,0,0,0,0,立陶宛
2020-03-10,,2,0.0,0,0,0.0,,3,0,0,0,0,立陶宛
2020-03-13,,3,0.0,0,0,0.0,,6,0,0,0,0,立陶宛
2020-03-14,,2,0.0,0,0,0.0,,8,0,0,0,0,立陶宛
2020-03-15,,4,0.0,0,0,0.0,,12,0,0,0,0,立陶宛
2020-03-16,,5,0.0,0,0,0.0,,17,0,0,0,0,立陶宛
2020-03-17,,5,0.0,0,0,0.0,,22,0,0,0,0,立陶宛
2020-03-19,,19,0.0,0,0,0.0,,41,0,0,0,0,立陶宛
2020-03-20,,28,0.0,0,1,0.0,,69,0,0,1,0,立陶宛
2020-03-22,,62,0.0,1,0,0.0,,131,0,1,1,0,立陶宛
2020-03-23,,29,0.0,0,0,0.0,,160,0,1,1,0,立陶宛
2020-03-24,,49,0.0,0,0,0.0,,209,0,1,1,0,立陶宛
2020-03-25,,46,0.0,0,2,0.0,,255,0,1,3,0,立陶宛
2020-03-26,,35,0.0,0,1,0.0,,290,0,1,4,0,立陶宛
2020-03-27,,55,0.0,0,1,0.0,,345,0,1,5,0,立陶宛
2020-02-28,,1,0.0,0,0,,,1,0,0,0,0,阿塞拜疆
2020-02-29,,2,0.0,0,0,,,3,0,0,0,0,阿塞拜疆
2020-03-10,,8,0.0,0,0,0.0,,11,0,0,0,0,阿塞拜疆
2020-03-11,,2,0.0,0,0,0.0,,13,0,0,0,0,阿塞拜疆
2020-03-12,,2,0.0,0,0,0.0,,15,0,0,0,0,阿塞拜疆
2020-03-13,,4,0.0,0,1,0.0,,19,0,0,1,0,阿塞拜疆
2020-03-14,,0,0.0,6,0,0.0,,19,0,6,1,0,阿塞拜疆
2020-03-15,,4,0.0,0,0,0.0,,23,0,6,1,0,阿塞拜疆
2020-03-18,,5,0.0,0,0,0.0,,28,0,6,1,0,阿塞拜疆
2020-03-19,,16,0.0,0,0,0.0,,44,0,6,1,0,阿塞拜疆
2020-03-21,,9,0.0,0,0,0.0,,53,0,6,1,0,阿塞拜疆
2020-03-22,,12,0.0,4,0,0.0,,65,0,10,1,0,阿塞拜疆
2020-03-23,,7,0.0,0,0,0.0,,72,0,10,1,0,阿塞拜疆
2020-03-24,,15,0.0,0,0,0.0,,87,0,10,1,0,阿塞拜疆
2020-03-25,,6,0.0,0,1,0.0,,93,0,10,2,0,阿塞拜疆
2020-03-26,,29,0.0,0,1,0.0,,122,0,10,3,0,阿塞拜疆
2020-03-26,,17,0.0,0,0,0.0,,17,0,0,0,0,美属维尔京群岛
2020-03-09,,0,0.0,0,0,0.0,,0,0,0,0,0,蒙古
2020-03-10,,1,0.0,0,0,0.0,,1,0,0,0,0,蒙古
2020-03-16,,3,0.0,0,0,0.0,,4,0,0,0,0,蒙古
2020-03-17,,0,,0,0,,,4,0,0,0,0,蒙古
2020-03-18,,2,0.0,0,0,0.0,,6,0,0,0,0,蒙古
2020-03-20,,0,,0,0,,,6,0,0,0,0,蒙古
2020-03-21,,4,0.0,0,0,0.0,,10,0,0,0,0,蒙古
2020-03-25,,1,0.0,0,0,0.0,,11,0,0,0,0,蒙古
